,Rooms,Price,Date,Propertycount,Distance,Qtr,Year,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Northern Metropolitan,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Victoria,Regionname_Western Metropolitan,Method_PI,Method_S,Method_SA,Method_SP,Method_VB
18846,4,3200000.0,2016-10-09,5454,13.8,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,1
18847,4,1250000.0,2016-10-09,5454,13.8,4,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,0
18848,4,2420000.0,2016-10-09,5454,13.8,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18849,4,2000000.0,2016-10-09,5454,13.8,4,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,0
18850,4,2880000.0,2016-10-09,5454,13.8,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18851,5,1805000.0,2016-10-09,5454,13.8,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18853,2,500000.0,2016-10-09,11308,5.3,4,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18854,1,335000.0,2016-10-09,11308,5.3,4,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18856,2,440000.0,2016-10-09,11308,5.3,4,2016,0,0,1,0,0,0,1,0,0,0,0,0,1,0
18857,3,1000000.0,2016-10-09,11308,5.3,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
18858,4,2610000.0,2016-10-09,11308,5.3,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18859,2,680000.0,2016-10-09,11308,5.3,4,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18861,3,1741000.0,2016-10-09,11308,5.3,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18863,3,2325000.0,2016-10-09,11308,5.3,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18865,4,3100000.0,2016-10-09,6482,6.2,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18867,2,555000.0,2016-10-09,6482,6.2,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
18868,2,887000.0,2016-10-09,6482,6.2,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
18870,3,1700000.0,2016-10-09,6482,6.2,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,1
18871,3,865000.0,2016-10-09,3794,21.3,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18873,3,1705000.0,2016-10-09,2890,8.9,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18874,4,758500.0,2016-10-09,2947,8.8,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18875,4,1000000.0,2016-10-09,4794,16.0,4,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18876,3,1086000.0,2016-10-09,4794,16.0,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18877,5,1710000.0,2016-10-09,4794,16.0,4,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,0
18878,2,340000.0,2016-10-09,13830,18.4,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18880,2,623000.0,2016-10-09,3145,12.3,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
18881,4,2120000.0,2016-10-09,3145,12.3,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18882,2,1020000.0,2016-10-09,5549,7.8,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18883,3,1796000.0,2016-10-09,5549,7.8,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18884,2,790000.0,2016-10-09,5549,7.8,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18885,3,1465000.0,2016-10-09,5549,7.8,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18886,4,570000.0,2016-10-09,1202,14.0,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18888,4,655000.0,2016-10-09,3656,15.5,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18889,3,583000.0,2016-10-09,5629,11.7,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18890,4,920000.0,2016-10-09,5629,11.7,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18891,2,380000.0,2016-10-09,1119,10.4,4,2016,0,1,0,0,0,0,0,0,1,0,1,0,0,0
18892,3,1165000.0,2016-10-09,5263,3.4,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18893,5,1710000.0,2016-10-09,5263,3.4,4,2016,1,0,0,0,1,0,0,0,0,1,0,0,0,0
18895,3,1875000.0,2016-10-09,10331,5.4,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18896,5,2850000.0,2016-10-09,10331,5.4,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18897,5,2110000.0,2016-10-09,10331,5.4,4,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,0
18898,4,2550000.0,2016-10-09,10331,5.4,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18902,3,1878000.0,2016-10-09,10331,5.4,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,1,0
18903,3,1200000.0,2016-10-09,10331,5.4,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,1,0
18904,3,1250000.0,2016-10-09,2671,7.3,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
18906,4,1072000.0,2016-10-09,8459,25.2,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18908,5,640000.0,2016-10-09,4654,26.0,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18910,2,369000.0,2016-10-09,8279,16.3,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18912,3,487000.0,2016-10-09,8279,16.3,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18916,4,760000.0,2016-10-09,4168,12.7,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18917,3,916000.0,2016-10-09,4168,12.7,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18918,3,830000.0,2016-10-09,4168,12.7,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18919,3,600000.0,2016-10-09,4168,12.7,4,2016,0,1,0,0,1,0,0,0,0,0,1,0,0,0
18920,2,440000.0,2016-10-09,3873,6.4,4,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18921,4,1048000.0,2016-10-09,3873,6.4,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18926,5,1810000.0,2016-10-09,8801,8.4,4,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,0
18927,3,922000.0,2016-10-09,8801,8.4,4,2016,0,1,0,0,0,0,1,0,0,0,1,0,0,0
18928,1,260000.0,2016-10-09,4918,4.3,4,2016,0,0,1,0,0,0,0,0,1,1,0,0,0,0
18929,2,410000.0,2016-10-09,4918,4.3,4,2016,0,1,0,0,0,0,0,0,1,0,1,0,0,0
18930,5,930000.0,2016-10-09,4918,4.3,4,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,1
18931,3,920000.0,2016-10-09,4918,4.3,4,2016,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18932,3,1320000.0,2016-10-09,4918,4.3,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18933,5,1150000.0,2016-10-09,4918,4.3,4,2016,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18934,3,680000.0,2016-10-09,4918,4.3,4,2016,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18935,1,386000.0,2016-10-09,17496,0.0,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18936,1,659000.0,2016-10-09,17496,0.0,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18937,2,1050000.0,2016-10-09,17496,0.0,4,2016,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18939,3,1300000.0,2016-10-09,6162,20.0,4,2016,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18940,2,740000.0,2016-10-09,6162,20.0,4,2016,0,0,1,0,0,1,0,0,0,0,1,0,0,0
18942,4,460000.0,2016-10-09,5812,25.9,4,2016,1,0,0,0,1,0,0,0,0,1,0,0,0,0
18944,3,565000.0,2016-10-09,10529,17.9,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18945,3,550000.0,2016-10-09,10529,17.9,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18946,4,492500.0,2016-10-09,10529,17.9,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18947,3,862000.0,2016-10-09,6871,17.2,4,2016,0,1,0,1,0,0,0,0,0,0,1,0,0,0
18948,4,1575000.0,2016-10-09,6871,17.2,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18949,3,950000.0,2016-10-09,6871,17.2,4,2016,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18950,4,995000.0,2016-10-09,6871,17.2,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18951,3,810000.0,2016-10-09,6871,17.2,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18952,2,768000.0,2016-10-09,2079,10.2,4,2016,0,0,1,1,0,0,0,0,0,0,1,0,0,0
18953,3,660000.0,2016-10-09,3891,16.2,4,2016,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18954,4,1530000.0,2016-10-09,6232,6.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18955,4,1350000.0,2016-10-09,6232,6.2,4,2016,1,0,0,0,0,0,0,0,1,1,0,0,0,0
18956,3,832000.0,2016-10-09,6232,6.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18957,2,420000.0,2016-10-09,6232,6.2,4,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18958,4,2400000.0,2016-10-09,6232,6.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18959,3,565000.0,2016-10-09,6232,6.2,4,2016,0,0,1,0,0,0,0,0,1,0,1,0,0,0
18960,2,550000.0,2016-10-09,6232,6.2,4,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18961,4,1211000.0,2016-10-09,6232,6.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18962,3,987000.0,2016-10-09,2555,14.3,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18963,3,937000.0,2016-10-09,2555,14.3,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18964,4,1426000.0,2016-10-09,2555,14.3,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18965,3,980000.0,2016-10-09,13366,14.2,4,2016,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18966,5,1710000.0,2016-10-09,13366,14.2,4,2016,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18968,3,797000.0,2016-10-09,7113,18.8,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18969,3,736000.0,2016-10-09,7113,18.8,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18970,3,728000.0,2016-10-09,7113,18.8,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18971,4,946000.0,2016-10-09,7113,18.8,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18972,4,854000.0,2016-10-09,7113,18.8,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18973,4,950000.0,2016-10-09,7113,18.8,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18975,3,435000.0,2016-10-09,849,48.1,4,2016,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18976,4,860000.0,2016-10-09,5498,6.2,4,2016,1,0,0,0,0,0,0,0,1,1,0,0,0,0
18977,5,1220000.0,2016-10-09,5498,6.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18978,3,930000.0,2016-10-09,5498,6.2,4,2016,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18979,2,617500.0,2016-10-09,2291,10.4,4,2016,0,1,0,0,0,0,0,0,1,0,1,0,0,0
18980,3,520000.0,2016-10-09,11806,22.7,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18982,4,1330000.0,2016-10-09,6821,1.8,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18984,3,1255000.0,2016-10-09,11364,5.3,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18985,2,601000.0,2016-10-09,11364,5.3,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18986,2,1020000.0,2016-10-09,11364,5.3,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18987,2,460000.0,2016-10-09,11364,5.3,4,2016,0,0,1,0,1,0,0,0,0,0,0,0,0,1
18988,1,435000.0,2016-10-09,11364,5.3,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18989,2,790000.0,2016-10-09,11364,5.3,4,2016,1,0,0,0,1,0,0,0,0,1,0,0,0,0
18990,3,990000.0,2016-10-09,11364,5.3,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18991,2,605000.0,2016-10-09,11364,5.3,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18993,2,600000.0,2016-10-09,4973,15.4,4,2016,0,0,1,1,0,0,0,0,0,0,1,0,0,0
18994,3,1015000.0,2016-10-09,4973,15.4,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18995,3,820000.0,2016-10-09,4973,15.4,4,2016,0,1,0,1,0,0,0,0,0,1,0,0,0,0
18997,3,358500.0,2016-10-09,2651,11.2,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18998,4,690000.0,2016-10-09,2651,11.2,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19000,4,881500.0,2016-10-09,3692,15.5,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19001,9,1380000.0,2016-10-09,3692,15.5,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19002,3,1770000.0,2016-10-09,3578,11.4,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19003,2,435000.0,2016-10-09,3578,11.4,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19004,5,1836000.0,2016-10-09,3578,11.4,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19005,3,1250000.0,2016-10-09,3578,11.4,4,2016,0,1,0,0,0,0,1,0,0,0,1,0,0,0
19007,2,540000.0,2016-10-09,5087,21.5,4,2016,0,0,1,0,0,1,0,0,0,0,1,0,0,0
19008,5,1215000.0,2016-10-09,5087,21.5,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19009,3,1050000.0,2016-10-09,5087,21.5,4,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,1
19010,3,1000000.0,2016-10-09,5087,21.5,4,2016,1,0,0,0,0,1,0,0,0,1,0,0,0,0
19011,3,1290800.0,2016-10-09,5087,21.5,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19012,4,730000.0,2016-10-09,7485,8.5,4,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,1
19013,3,775000.0,2016-10-09,7485,8.5,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19014,5,740000.0,2016-10-09,3351,31.2,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19016,2,655000.0,2016-10-09,8648,3.5,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19017,2,1016500.0,2016-10-09,8648,3.5,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19019,2,1350000.0,2016-10-09,8648,3.5,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19020,3,1082000.0,2016-10-09,8648,3.5,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19021,3,1560000.0,2016-10-09,8648,3.5,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19023,2,1035000.0,2016-10-09,8648,3.5,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
19024,2,1070000.0,2016-10-09,8648,3.5,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19026,2,1090000.0,2016-10-09,7717,4.6,4,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,0
19027,3,1358000.0,2016-10-09,7717,4.6,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19028,2,585000.0,2016-10-09,7717,4.6,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
19029,3,962000.0,2016-10-09,14577,8.4,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19030,4,1260000.0,2016-10-09,14577,8.4,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19031,4,810000.0,2016-10-09,14577,8.4,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19032,3,843000.0,2016-10-09,14577,8.4,4,2016,1,0,0,0,1,0,0,0,0,0,0,0,1,0
19033,2,600000.0,2016-10-09,14577,8.4,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19034,3,650000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,0,0,0,1,0
19035,2,416000.0,2016-10-09,21650,12.0,4,2016,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19036,3,610000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,1
19037,3,890000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19038,3,301000.0,2016-10-09,21650,12.0,4,2016,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19039,3,865000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19040,4,775000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19041,2,436000.0,2016-10-09,21650,12.0,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19042,3,695000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19043,4,650000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,1,0,0,0,0
19044,2,432000.0,2016-10-09,21650,12.0,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19045,3,650000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,1,0,0,0,0
19046,3,846000.0,2016-10-09,21650,12.0,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19047,1,439000.0,2016-10-09,14949,2.4,4,2016,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19048,2,695000.0,2016-10-09,14949,2.4,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19050,2,512000.0,2016-10-09,14949,2.4,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19051,2,855000.0,2016-10-09,14949,2.4,4,2016,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19052,2,1040000.0,2016-10-09,14949,2.4,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19053,1,342000.0,2016-10-09,14949,2.4,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19054,1,681000.0,2016-10-09,14949,2.4,4,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19055,2,530000.0,2016-10-09,7785,19.9,4,2016,1,0,0,1,0,0,0,0,0,1,0,0,0,0
19056,3,1405000.0,2016-10-09,7785,19.9,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19058,3,725000.0,2016-10-09,7785,19.9,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19059,4,1295000.0,2016-10-09,3619,19.9,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19060,3,855500.0,2016-10-09,3619,19.9,4,2016,1,0,0,1,0,0,0,0,0,1,0,0,0,0
19061,3,1155000.0,2016-10-09,3540,8.9,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19062,3,915000.0,2016-10-09,3540,8.9,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19063,2,531000.0,2016-10-09,3540,8.9,4,2016,0,1,0,1,0,0,0,0,0,0,1,0,0,0
19064,4,440000.0,2016-10-09,5833,20.6,4,2016,1,0,0,0,1,0,0,0,0,1,0,0,0,0
19065,3,1310000.0,2016-10-09,4497,15.2,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19066,3,1020000.0,2016-10-09,4497,15.2,4,2016,0,1,0,0,0,0,1,0,0,0,1,0,0,0
19067,5,3750000.0,2016-10-09,4497,15.2,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19068,4,3450000.0,2016-10-09,4497,15.2,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,1
19069,3,685000.0,2016-10-09,8077,35.4,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19071,3,862000.0,2016-10-09,5943,1.9,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19072,4,560000.0,2016-10-09,7969,20.5,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19073,2,550000.0,2016-10-09,7969,20.5,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19074,3,1630000.0,2016-10-09,14887,2.7,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
19076,2,485000.0,2016-10-09,8400,0.7,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
19077,3,1080000.0,2016-10-09,1223,6.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19078,5,1023000.0,2016-10-09,7412,20.8,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19079,3,695000.0,2016-10-09,4054,22.2,4,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0
19080,3,378000.0,2016-10-09,14042,14.0,4,2016,0,1,0,0,0,0,0,0,1,1,0,0,0,0
19081,3,490000.0,2016-10-09,14042,14.0,4,2016,1,0,0,0,0,0,0,0,1,1,0,0,0,0
19082,3,620000.0,2016-10-09,14042,14.0,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19083,4,925000.0,2016-10-09,915,16.1,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19084,1,395000.0,2016-10-09,13240,5.0,4,2016,0,0,1,0,0,0,1,0,0,0,0,0,1,0
19085,2,560000.0,2016-10-09,13240,5.0,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19086,3,2027500.0,2016-10-09,13240,5.0,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19087,2,520000.0,2016-10-09,13240,5.0,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
19088,3,2720000.0,2016-10-09,13240,5.0,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19090,2,542500.0,2016-10-09,13240,5.0,4,2016,0,0,1,0,0,0,1,0,0,1,0,0,0,0
19091,3,1330000.0,2016-10-09,3284,8.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19092,4,1030000.0,2016-10-09,3284,8.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19093,3,1200000.0,2016-10-09,3284,8.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19094,4,1260000.0,2016-10-09,389,8.2,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19095,3,702000.0,2016-10-09,3755,10.5,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19096,3,580000.0,2016-10-09,3755,10.5,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19097,3,345000.0,2016-10-09,4217,10.5,4,2016,0,1,0,0,0,0,0,0,1,1,0,0,0,0
19098,3,470000.0,2016-10-09,6763,10.5,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19099,4,1300000.0,2016-10-09,5457,10.2,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,1
19100,3,1864000.0,2016-10-09,5457,10.2,4,2016,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19102,3,2200000.0,2016-10-09,5457,10.2,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,1
19103,4,612000.0,2016-10-09,3640,18.0,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19104,4,406000.0,2016-10-09,3640,18.0,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19105,4,521000.0,2016-10-09,5336,15.5,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19106,3,420000.0,2016-10-09,5336,15.5,4,2016,0,1,0,0,0,0,0,0,1,0,1,0,0,0
19107,4,1660000.0,2016-10-09,6202,15.5,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19108,4,1170000.0,2016-10-09,6202,15.5,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19109,5,950000.0,2016-10-09,5420,12.4,4,2016,1,0,0,1,0,0,0,0,0,1,0,0,0,0
19110,4,1421000.0,2016-10-09,5420,12.4,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19112,1,260000.0,2016-10-09,8870,7.0,4,2016,0,0,1,0,1,0,0,0,0,0,0,0,0,1
19113,2,505000.0,2016-10-09,8870,7.0,4,2016,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19115,3,1010000.0,2016-10-09,8870,7.0,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19117,4,4000000.0,2016-10-09,7217,4.1,4,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,1
19118,3,1635000.0,2016-10-09,7217,4.1,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19119,3,1560000.0,2016-10-09,7217,4.1,4,2016,0,0,1,0,0,0,1,0,0,0,0,0,1,0
19120,3,2400000.0,2016-10-09,7217,4.1,4,2016,0,1,0,0,0,0,1,0,0,0,1,0,0,0
19121,1,345000.0,2016-10-09,7217,4.1,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19122,2,775000.0,2016-10-09,7217,4.1,4,2016,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19123,3,2650000.0,2016-10-09,7217,4.1,4,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1
19124,4,468000.0,2016-10-09,5811,18.4,4,2016,1,0,0,0,0,0,0,0,1,0,0,0,1,0
19125,4,536100.0,2016-10-09,5811,18.4,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19126,3,740000.0,2016-10-09,3296,12.9,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19127,3,335000.0,2016-10-09,3296,12.9,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19128,5,2200000.0,2016-10-09,4181,17.2,4,2016,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19129,5,606000.0,2016-10-09,4181,17.2,4,2016,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19130,4,1421000.0,2016-10-09,4280,17.2,4,2016,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19133,3,740000.0,2016-10-09,2329,14.5,4,2016,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19134,2,620000.0,2016-10-09,5058,6.4,4,2016,0,1,0,0,0,0,0,0,1,0,1,0,0,0
19135,2,415000.0,2016-10-09,5058,6.4,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19136,3,723000.0,2016-10-09,5058,6.4,4,2016,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19137,4,530000.0,2016-10-09,5058,6.4,4,2016,0,0,1,0,0,0,0,0,1,0,0,0,1,0
